FAIL:  calculateDin(0, 0, 2, 0, 0)  Expected 0.75, but got 1.
FAIL:  calculateDin(12, 1, 3, 0, 3)  Expected 4, but got 5.
FAIL:  calculateDin(12, 1, 3, 0, 4)  Expected 3.5, but got 4.5.
FAIL:  calculateDin(12, 1, 3, 0, 5)  Expected 3.5, but got 4.
FAIL:  calculateDin(12, 1, 3, 0, 6)  Expected 3, but got 3.5.
FAIL:  calculateDin(12, 1, 3, 0, 7)  Expected null, but got 3.
FAIL:  calculateDin(12, 1, 4, 0, 2)  Expected 4.5, but got 6.5.
FAIL:  calculateDin(12, 1, 4, 0, 3)  Expected 4, but got 6.
FAIL:  calculateDin(12, 1, 4, 0, 4)  Expected 3.5, but got 5.5.
FAIL:  calculateDin(12, 1, 4, 0, 5)  Expected 3.5, but got 5.
FAIL:  calculateDin(12, 1, 4, 0, 6)  Expected 3, but got 4.5.
FAIL:  calculateDin(12, 1, 4, 0, 7)  Expected null, but got 4.
FAIL:  calculateDin(12, 2, 0, 0, 2)  Expected 5.5, but got 3.5.
FAIL:  calculateDin(12, 2, 0, 0, 3)  Expected 5, but got 3.
FAIL:  calculateDin(12, 2, 0, 0, 4)  Expected 4.5, but got 3.
FAIL:  calculateDin(12, 2, 0, 0, 5)  Expected 4, but got 2.75.
FAIL:  calculateDin(12, 2, 0, 0, 6)  Expected 3.5, but got 2.5.
FAIL:  calculateDin(12, 2, 0, 0, 7)  Expected 3, but got null.
FAIL:  calculateDin(12, 2, 1, 0, 2)  Expected 5.5, but got 4.5.
FAIL:  calculateDin(12, 2, 1, 0, 3)  Expected 5, but got 4.
FAIL:  calculateDin(12, 2, 1, 0, 4)  Expected 4.5, but got 3.5.
FAIL:  calculateDin(12, 2, 1, 0, 5)  Expected 4, but got 3.5.
FAIL:  calculateDin(12, 2, 1, 0, 6)  Expected 3.5, but got 3.
FAIL:  calculateDin(12, 2, 1, 0, 7)  Expected 3, but got null.
FAIL:  calculateDin(12, 2, 3, 0, 2)  Expected 5.5, but got 6.5.
FAIL:  calculateDin(12, 2, 3, 0, 3)  Expected 5, but got 6.
FAIL:  calculateDin(12, 2, 3, 0, 4)  Expected 4.5, but got 5.5.
FAIL:  calculateDin(12, 2, 3, 0, 5)  Expected 4, but got 5.
FAIL:  calculateDin(12, 2, 3, 0, 6)  Expected 3.5, but got 4.5.
FAIL:  calculateDin(12, 2, 3, 0, 7)  Expected 3, but got 4.
FAIL:  calculateDin(12, 2, 4, 0, 2)  Expected 5.5, but got 7.5.
FAIL:  calculateDin(12, 2, 4, 0, 3)  Expected 5, but got 7.
FAIL:  calculateDin(12, 2, 4, 0, 4)  Expected 4.5, but got 6.5.
FAIL:  calculateDin(12, 2, 4, 0, 5)  Expected 4, but got 6.
FAIL:  calculateDin(12, 2, 4, 0, 6)  Expected 3.5, but got 5.5.
FAIL:  calculateDin(12, 2, 4, 0, 7)  Expected 3, but got 5.
FAIL:  calculateDin(12, 3, 0, 0, 2)  Expected 6.5, but got 4.5.
FAIL:  calculateDin(12, 3, 0, 0, 3)  Expected 6, but got 4.
FAIL:  calculateDin(12, 3, 0, 0, 4)  Expected 5.5, but got 3.5.
FAIL:  calculateDin(12, 3, 0, 0, 5)  Expected 5, but got 3.5.
FAIL:  calculateDin(12, 3, 0, 0, 6)  Expected 4.5, but got 3.
FAIL:  calculateDin(12, 3, 0, 0, 7)  Expected 4, but got null.
FAIL:  calculateDin(12, 3, 1, 0, 2)  Expected 6.5, but got 5.5.
FAIL:  calculateDin(12, 3, 1, 0, 3)  Expected 6, but got 5.
FAIL:  calculateDin(12, 3, 1, 0, 4)  Expected 5.5, but got 4.5.
FAIL:  calculateDin(12, 3, 1, 0, 5)  Expected 5, but got 4.
FAIL:  calculateDin(12, 3, 1, 0, 6)  Expected 4.5, but got 3.5.
FAIL:  calculateDin(12, 3, 1, 0, 7)  Expected 4, but got 3.
FAIL:  calculateDin(12, 3, 3, 0, 2)  Expected 6.5, but got 7.5.
FAIL:  calculateDin(12, 3, 3, 0, 3)  Expected 6, but got 7.
FAIL:  calculateDin(12, 3, 3, 0, 4)  Expected 5.5, but got 6.5.
FAIL:  calculateDin(12, 3, 3, 0, 5)  Expected 5, but got 6.
FAIL:  calculateDin(12, 3, 3, 0, 6)  Expected 4.5, but got 5.5.
FAIL:  calculateDin(12, 3, 3, 0, 7)  Expected 4, but got 5.
FAIL:  calculateDin(12, 3, 4, 0, 2)  Expected 6.5, but got null.
FAIL:  calculateDin(12, 3, 4, 0, 3)  Expected 6, but got 8.5.
FAIL:  calculateDin(12, 3, 4, 0, 4)  Expected 5.5, but got 8.
FAIL:  calculateDin(12, 3, 4, 0, 5)  Expected 5, but got 7.
FAIL:  calculateDin(12, 3, 4, 0, 6)  Expected 4.5, but got 6.5.
FAIL:  calculateDin(12, 3, 4, 0, 7)  Expected 4, but got 6.
FAIL:  calculateDin(12, 4, 0, 0, 2)  Expected 7.5, but got 5.5.
FAIL:  calculateDin(12, 4, 0, 0, 3)  Expected 7, but got 5.
FAIL:  calculateDin(12, 4, 0, 0, 4)  Expected 6.5, but got 4.5.
FAIL:  calculateDin(12, 4, 0, 0, 5)  Expected 6, but got 4.
FAIL:  calculateDin(12, 4, 0, 0, 6)  Expected 5.5, but got 3.5.
FAIL:  calculateDin(12, 4, 0, 0, 7)  Expected 5, but got 3.
FAIL:  calculateDin(12, 4, 1, 0, 2)  Expected 7.5, but got 6.5.
FAIL:  calculateDin(12, 4, 1, 0, 3)  Expected 7, but got 6.
FAIL:  calculateDin(12, 4, 1, 0, 4)  Expected 6.5, but got 5.5.
FAIL:  calculateDin(12, 4, 1, 0, 5)  Expected 6, but got 5.
FAIL:  calculateDin(12, 4, 1, 0, 6)  Expected 5.5, but got 4.5.
FAIL:  calculateDin(12, 4, 1, 0, 7)  Expected 5, but got 4.
FAIL:  calculateDin(12, 4, 3, 0, 2)  Expected 7.5, but got null.
FAIL:  calculateDin(12, 4, 3, 0, 3)  Expected 7, but got 8.5.
FAIL:  calculateDin(12, 4, 3, 0, 4)  Expected 6.5, but got 8.
FAIL:  calculateDin(12, 4, 3, 0, 5)  Expected 6, but got 7.
FAIL:  calculateDin(12, 4, 3, 0, 6)  Expected 5.5, but got 6.5.
FAIL:  calculateDin(12, 4, 3, 0, 7)  Expected 5, but got 6.
FAIL:  calculateDin(12, 4, 4, 0, 2)  Expected 7.5, but got null.
FAIL:  calculateDin(12, 4, 4, 0, 3)  Expected 7, but got 10.
FAIL:  calculateDin(12, 4, 4, 0, 4)  Expected 6.5, but got 9.5.
FAIL:  calculateDin(12, 4, 4, 0, 5)  Expected 6, but got 8.5.
FAIL:  calculateDin(12, 4, 4, 0, 6)  Expected 5.5, but got 8.
FAIL:  calculateDin(12, 4, 4, 0, 7)  Expected 5, but got 7.5.
FAIL:  calculateDin(12, 5, 0, 0, 2)  Expected null, but got 6.5.
FAIL:  calculateDin(12, 5, 0, 0, 3)  Expected 8.5, but got 6.
FAIL:  calculateDin(12, 5, 0, 0, 4)  Expected 8, but got 5.5.
FAIL:  calculateDin(12, 5, 0, 0, 5)  Expected 7, but got 5.
FAIL:  calculateDin(12, 5, 0, 0, 6)  Expected 6.5, but got 4.5.
FAIL:  calculateDin(12, 5, 0, 0, 7)  Expected 6, but got 4.
FAIL:  calculateDin(12, 5, 1, 0, 2)  Expected null, but got 7.5.
FAIL:  calculateDin(12, 5, 1, 0, 3)  Expected 8.5, but got 7.
FAIL:  calculateDin(12, 5, 1, 0, 4)  Expected 8, but got 6.5.
FAIL:  calculateDin(12, 5, 1, 0, 5)  Expected 7, but got 6.
FAIL:  calculateDin(12, 5, 1, 0, 6)  Expected 6.5, but got 5.5.
FAIL:  calculateDin(12, 5, 1, 0, 7)  Expected 6, but got 5.
FAIL:  calculateDin(12, 5, 3, 0, 3)  Expected 8.5, but got 10.
FAIL:  calculateDin(12, 5, 3, 0, 4)  Expected 8, but got 9.5.
FAIL:  calculateDin(12, 5, 3, 0, 5)  Expected 7, but got 8.5.
FAIL:  calculateDin(12, 5, 3, 0, 6)  Expected 6.5, but got 8.
FAIL:  calculateDin(12, 5, 3, 0, 7)  Expected 6, but got 7.5.
FAIL:  calculateDin(12, 5, 4, 0, 3)  Expected 8.5, but got 11.5.
FAIL:  calculateDin(12, 5, 4, 0, 4)  Expected 8, but got 11.
FAIL:  calculateDin(12, 5, 4, 0, 5)  Expected 7, but got 10.
FAIL:  calculateDin(12, 5, 4, 0, 6)  Expected 6.5, but got 9.5.
FAIL:  calculateDin(12, 5, 4, 0, 7)  Expected 6, but got 9.

